

*dataset:
*location: figure_app_5_b
*dscomment: Efficiency for SRlbb-1, mbb sideband
*reackey: P P --> CHARGINO1 NEUTRALINO2 X
*obskey: EFF
*qual: . : efficiency
*qual: RE : P P --> CHARGINO1 < W NEUTRALINO1 > NEUTRALINO2 < H NEUTRALINO1 > X
*qual: SQRT(S) IN GEV : 8000.0
*yheader: EFFICIENCY
*xheader: M(CHARGINO1) IN GEV : M(NEUTRALINO1) IN GEV  :
*data: x : x : y
130; 0; 0.3603;
150; 0; 0.3678;
175; 0; 0.258;
200; 0; 0.3119;
225; 0; 0.3474;
250; 0; 0.2456;
275; 0; 0.315;
300; 0; 0.3232;
325; 0; 0.3653;
350; 0; 0.3896;
140; 10; 0.2796;
163; 13; 0.4881;
188; 13; 0.3178;
213; 13; 0.3249;
238; 13; 0.2649;
263; 13; 0.2632;
288; 13; 0.3924;
313; 13; 0.3248;
338; 13; 0.3618;
153; 23; 0.4916;
175; 25; 0.3725;
200; 25; 0.3601;
225; 25; 0.3468;
250; 25; 0.3839;
275; 25; 0.2972;
300; 25; 0.4065;
325; 25; 0.268;
350; 25; 0.3014;
165; 35; 0.3868;
188; 38; 0.3727;
213; 38; 0.3239;
238; 38; 0.4592;
263; 38; 0.3717;
288; 38; 0.3589;
313; 38; 0.4001;
178; 48; 0.4083;
200; 50; 0.3387;
225; 50; 0.481;
250; 50; 0.3417;
275; 50; 0.3257;
300; 50; 0.2733;
325; 50; 0.3496;
350; 50; 0.2702;
190; 60; 0.3183;
213; 63; 0.2427;
238; 63; 0.3744;
263; 63; 0.3825;
288; 63; 0.4056;
203; 73; 0.3569;
225; 75; 0.2838;
250; 75; 0.3175;
275; 75; 0.3245;
300; 75; 0.4123;
325; 75; 0.378;
350; 75; 0.3562;
215; 85; 0.2425;
238; 88; 0.3981;
263; 88; 0.3788;
228; 98; 0.4404;
250; 100; 0.3031;
275; 100; 0.3808;
300; 100; 0.2391;
325; 100; 0.3902;
350; 100; 0.3317;
240; 110; 0.2814;
*dataend:
