

*dataset:
*location: figure_app_4_d
*dscomment: Acceptance for SRlbb-2, mbb sideband
*reackey: P P --> CHARGINO1 NEUTRALINO2 X
*obskey: ACC
*qual: . : acceptance
*qual: RE : P P --> CHARGINO1 < W NEUTRALINO1 > NEUTRALINO2 < H NEUTRALINO1 > X
*qual: SQRT(S) IN GEV : 8000.0
*yheader: ACCEPTANCE
*xheader: M(CHARGINO1) IN GEV : M(NEUTRALINO1) IN GEV  :
*data: x : x : y
130; 0; 2.545e-06;
150; 0; 3.57e-05;
175; 0; 0.000107;
200; 0; 0.0002239;
225; 0; 0.0004068;
250; 0; 0.0007384;
275; 0; 0.001043;
300; 0; 0.001442;
325; 0; 0.001961;
350; 0; 0.002576;
140; 10; 2.596e-06;
163; 13; 5.089e-05;
188; 13; 0.0001594;
213; 13; 0.0003208;
238; 13; 0.0005594;
263; 13; 0.0008956;
288; 13; 0.001276;
313; 13; 0.001714;
338; 13; 0.002217;
153; 23; 1.808e-05;
175; 25; 6.861e-05;
200; 25; 0.0002221;
225; 25; 0.0003792;
250; 25; 0.0006864;
275; 25; 0.0009901;
300; 25; 0.001423;
325; 25; 0.00198;
350; 25; 0.00251;
165; 35; 4.054e-05;
188; 38; 0.0001153;
213; 38; 0.0002753;
238; 38; 0.0004263;
263; 38; 0.0008109;
288; 38; 0.001138;
313; 38; 0.001683;
178; 48; 2.633e-05;
200; 50; 0.0001177;
225; 50; 0.0002773;
250; 50; 0.0005927;
275; 50; 0.0009058;
300; 50; 0.001305;
325; 50; 0.001757;
350; 50; 0.002324;
190; 60; 3.827e-05;
213; 63; 0.0001341;
238; 63; 0.000338;
263; 63; 0.0006262;
288; 63; 0.001002;
203; 73; 5.715e-05;
225; 75; 0.0001405;
250; 75; 0.0003591;
275; 75; 0.0006539;
300; 75; 0.00106;
325; 75; 0.001665;
350; 75; 0.002085;
215; 85; 5.881e-05;
238; 88; 0.0001583;
263; 88; 0.0004119;
228; 98; 6.025e-05;
250; 100; 0.0001533;
275; 100; 0.0004563;
300; 100; 0.0008389;
325; 100; 0.001279;
350; 100; 0.001769;
240; 110; 5.622e-05;
*dataend:
