

*dataset:
*location: figure_app_4_a
*dscomment: Acceptance for SRlbb-1, central mbb bin
*reackey: P P --> CHARGINO1 NEUTRALINO2 X
*obskey: ACC
*qual: . : acceptance
*qual: RE : P P --> CHARGINO1 < W NEUTRALINO1 > NEUTRALINO2 < H NEUTRALINO1 > X
*qual: SQRT(S) IN GEV : 8000.0
*yheader: ACCEPTANCE
*xheader: M(CHARGINO1) IN GEV : M(NEUTRALINO1) IN GEV  : 
*data: x : x : y
130; 0; 0.0002163;
150; 0; 0.0002874;
175; 0; 0.0003763;
200; 0; 0.0003916;
225; 0; 0.0005388;
250; 0; 0.0006993;
275; 0; 0.0007637;
300; 0; 0.0009036;
325; 0; 0.0009675;
350; 0; 0.00112;
140; 10; 0.0002532;
163; 13; 0.0003093;
188; 13; 0.0004144;
213; 13; 0.0004846;
238; 13; 0.0006075;
263; 13; 0.0007722;
288; 13; 0.0008546;
313; 13; 0.0009373;
338; 13; 0.001121;
153; 23; 0.0002376;
175; 25; 0.0003536;
200; 25; 0.0004309;
225; 25; 0.0004824;
250; 25; 0.0006864;
275; 25; 0.00076;
300; 25; 0.0009145;
325; 25; 0.001026;
350; 25; 0.001103;
165; 35; 0.0002877;
188; 38; 0.0003644;
213; 38; 0.0004629;
238; 38; 0.000562;
263; 38; 0.0007149;
288; 38; 0.0008053;
313; 38; 0.0009264;
178; 48; 0.0002462;
200; 50; 0.0003115;
225; 50; 0.0004377;
250; 50; 0.0005858;
275; 50; 0.0006818;
300; 50; 0.000907;
325; 50; 0.001016;
350; 50; 0.001047;
190; 60; 0.0002415;
213; 63; 0.0003501;
238; 63; 0.0004851;
263; 63; 0.0006857;
288; 63; 0.0007699;
203; 73; 0.0002419;
225; 75; 0.0003552;
250; 75; 0.0005051;
275; 75; 0.0006525;
300; 75; 0.0007849;
325; 75; 0.0008995;
350; 75; 0.001147;
215; 85; 0.0002366;
238; 88; 0.0003572;
263; 88; 0.0005107;
228; 98; 0.0002169;
250; 100; 0.0003555;
275; 100; 0.0005635;
300; 100; 0.0006851;
325; 100; 0.0008548;
350; 100; 0.0009646;
240; 110; 0.0002195;
*dataend:
