

*dataset:
*location: figure_app_4_c
*dscomment: Acceptance for SRlbb-2, central mbb bin
*reackey: P P --> CHARGINO1 NEUTRALINO2 X
*obskey: ACC
*qual: . : acceptance
*qual: RE : P P --> CHARGINO1 < W NEUTRALINO1 > NEUTRALINO2 < H NEUTRALINO1 > X
*qual: SQRT(S) IN GEV : 8000.0
*yheader: ACCEPTANCE
*xheader: M(CHARGINO1) IN GEV : M(NEUTRALINO1) IN GEV  :
*data: x : x : y
130; 0; 1.018e-05;
150; 0; 7.631e-05;
175; 0; 0.0002773;
200; 0; 0.0006544;
225; 0; 0.001157;
250; 0; 0.001812;
275; 0; 0.002658;
300; 0; 0.003756;
325; 0; 0.004842;
350; 0; 0.006098;
140; 10; 2.467e-05;
163; 13; 0.0001527;
188; 13; 0.000437;
213; 13; 0.0008406;
238; 13; 0.001421;
263; 13; 0.002146;
288; 13; 0.003046;
313; 13; 0.004171;
338; 13; 0.005339;
153; 23; 4.391e-05;
175; 25; 0.000227;
200; 25; 0.0005647;
225; 25; 0.00109;
250; 25; 0.001751;
275; 25; 0.00255;
300; 25; 0.00349;
325; 25; 0.004696;
350; 25; 0.005953;
165; 35; 7.062e-05;
188; 38; 0.0002584;
213; 38; 0.0006478;
238; 38; 0.001172;
263; 38; 0.001933;
288; 38; 0.002721;
313; 38; 0.004037;
178; 48; 7.899e-05;
200; 50; 0.0003383;
225; 50; 0.0007843;
250; 50; 0.001445;
275; 50; 0.002222;
300; 50; 0.003266;
325; 50; 0.004256;
350; 50; 0.005565;
190; 60; 0.0001029;
213; 63; 0.0003327;
238; 63; 0.0008531;
263; 63; 0.001512;
288; 63; 0.002445;
203; 73; 0.0001209;
225; 75; 0.0004389;
250; 75; 0.001006;
275; 75; 0.001723;
300; 75; 0.002638;
325; 75; 0.003775;
350; 75; 0.004851;
215; 85; 0.0001457;
238; 88; 0.0004411;
263; 88; 0.0009761;
228; 98; 0.0001138;
250; 100; 0.0004573;
275; 100; 0.001064;
300; 100; 0.001956;
325; 100; 0.003126;
350; 100; 0.004248;
240; 110; 0.0001151;
*dataend:
